"fecha","folio","nombre","cantidad","costo","descuento","impuestos","total","surtidos","clave","nombre_comercial"
2024-09-30,906,"COPLE CPVC 1 """,7.0000,3.0000,0.0000,3.3600,24.3600,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TUBERIA CPVC 3/4""",48.0000,20.8700,0.0000,160.2816,1162.0416,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,CONECTOR FLEXIBLE DE 1/2 X 7/8 DE PULGADA X 35 CM PLATA MODELO AS-E35 MCA COFLEX,11.0000,39.9000,0.0000,70.2240,509.1240,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TUBERIA CPVC 1 """,78.0000,31.7800,0.0000,396.6144,2875.4544,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TEE 4 SANITARIA""",2.0000,29.8300,0.0000,9.5456,69.2056,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"ADAPTADOR MACHO CON INSERTO DE COBRE DE 1/2Ø""",31.0000,33.0000,0.0000,163.6800,1186.6800,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"CODO A 90° 1/2 CPVC""",64.0000,1.8800,0.0000,19.2512,139.5712,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TEE 3/4"" CPVC",13.0000,3.6400,0.0000,7.5712,54.8912,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TUBERIA PVC 3""",6.0000,22.9133,0.0000,21.9968,159.4766,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"CODO A 90° 3/4"" CPVC",12.0000,2.0000,0.0000,3.8400,27.8400,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"CODO A 45° 2 SANITARIA""",17.0000,26.0000,0.0000,70.7200,512.7200,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"CODO A 90° 3 SANITARIA""",9.0000,9.7000,0.0000,13.9680,101.2680,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TUBERIA PVC C. 40 3/4""",24.0000,13.0050,0.0000,49.9392,362.0592,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,PEGAMENTO PARA CPVC HIDRÁULICO SECADO RAPIDO BOTE 750 Ml,4.0000,178.2000,0.0000,114.0480,826.8480,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,PEGAMENTO 717 PARA PVC SANITARIA BOTE 750 mL,3.0000,209.0000,0.0000,100.3200,727.3200,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TAPON 1/2 CPVC""",17.0000,1.8300,0.0000,4.9776,36.0876,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"CODO A 90° 1 CPVC""",17.0000,5.5000,0.0000,14.9600,108.4600,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"YEE 4-4""-2"" SANITARIA""",3.0000,25.3000,0.0000,12.1440,88.0440,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"BRIDA FLEXIBLE SANITARIO 4""",3.0000,106.0000,0.0000,50.8800,368.8800,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"CODO A 90° 2 SANITARIA""",25.0000,5.6300,0.0000,22.5200,163.2700,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TUBERIA CPVC 1/2""",69.0000,10.5900,0.0000,116.9136,847.6236,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"COPLE CPVC 3/4""",4.0000,1.6500,0.0000,1.0560,7.6560,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906, ADAPTADOR CESPOL 2-1,4.0000,17.0700,0.0000,10.9248,79.2048,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"REDUCCION 1 - 3/4"" CPVC""",6.0000,1.7600,0.0000,1.6896,12.2496,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"REDUCCION 4 - 2"" SANITARIA""",3.0000,9.3500,0.0000,4.4880,32.5380,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"COPLE DE 3"" SANITARIA",1.0000,4.0000,0.0000,0.6400,4.6400,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"TUBERIA PVC 2""",42.0000,13.0050,0.0000,87.3936,633.6036,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"COPLE CPVC 1/2""",6.0000,1.5000,0.0000,1.4400,10.4400,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,"CODO A 90° 4 SANITARIA""",10.0000,18.1800,0.0000,29.0880,210.8880,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-30,906,CESPOL CON SISTEMA CLISK 207 URREA,4.0000,1040.0000,0.0000,665.6000,4825.6000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-10-02,907,CALIBRE 6 COLOR BLANCO,25.0000,50.1100,0.0000,200.4400,1453.1900,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,908,SERVICIO DE MANTENIMIENTO,1.0000,2500.0000,0.0000,400.0000,2900.0000,0.00,PROV1158,EDWIN ENRIQUE CASTILLO PISTE
2024-10-02,909,FESTEGRAL 20KG,3.0000,630.9000,0.0000,302.8320,2195.5320,0.00,"562949962586594","SOLUCIONES DEFINITIVAS DEL CARIBE, SA DE CV"
2024-10-02,910,FOCO E-27 LUZ CALIDA 10W,18.0000,53.0000,0.0000,152.6400,1106.6400,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-10-02,910,LÁMPARA E01 BILBAO IV HFV-750/N MARCA TECNOLITE,13.0000,329.8500,0.0000,686.0880,4974.1380,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-10-02,910,LÁMPARA EP01 CONSTANZA modelo H605_N MARCA TECNOLITE,18.0000,337.3600,0.0000,971.5968,7044.0768,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-10-02,910,LÁMPARA EC01 REGULUS MODELO 7YDLED155MV30N MARCA TECNOLITE LUZ CÁLIDA,47.0000,58.1400,0.0000,437.2128,3169.7928,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-10-02,910,LÁMPARA EC02 NOVA II MODELO 06-3110 12W ASTRO LED LIGHTING WW 3000K LUZ CALIDA,6.0000,260.6100,0.0000,250.1856,1813.8456,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-10-02,910,LÁMPARA SM02 FURUD MODELO 27HLED1162V30G LUZ CALIDA MARCA TECNOLITE,4.0000,1388.5200,0.0000,888.6528,6442.7328,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-10-02,910,FOCO GU10L-LED/001/30 6 W 3000K  36°,3.0000,34.2000,0.0000,16.4160,119.0160,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-10-02,911,"VENTILADOR BREEZE MADERA 56"" ",3.0000,5068.1200,0.0000,2432.6976,17637.0576,0.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-10-02,912,LAMPARA-REFLECTOR DE LED DE SOBREPONER DE 12 VOLTS DE 6 WATTS MCA HX SIMILAR A MCA VEICO MOD 911489,1.0000,2155.1720,0.0000,344.8275,2499.9995,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-10-02,912,TRANSFORMADOR PARA ALBERCA WATTSDE 12,1.0000,965.5200,0.0000,154.4832,1120.0032,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-10-02,913,"BRIDA FLEXIBLE SANITARIO 4""",3.0000,106.0000,0.0000,50.8800,368.8800,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TEE 1/2 CPVC """,20.0000,1.3500,0.0000,4.3200,31.3200,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO A 90° 2 SANITARIA""",25.0000,5.6300,0.0000,22.5200,163.2700,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TUBERIA CPVC 1/2""",69.0000,10.5900,0.0000,116.9136,847.6236,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"COPLE CPVC 3/4""",4.0000,1.6500,0.0000,1.0560,7.6560,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913, ADAPTADOR CESPOL 2-1,4.0000,17.0700,0.0000,10.9248,79.2048,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"REDUCCION 1 - 3/4"" CPVC""",6.0000,1.7600,0.0000,1.6896,12.2496,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"REDUCCION 4 - 2"" SANITARIA""",3.0000,9.3500,0.0000,4.4880,32.5380,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"COPLE DE 3"" SANITARIA",1.0000,4.0000,0.0000,0.6400,4.6400,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TUBERIA PVC 2""",42.0000,13.0100,0.0000,87.4272,633.8472,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"COPLE CPVC 1/2""",6.0000,1.5000,0.0000,1.4400,10.4400,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO A 90° 4 SANITARIA""",10.0000,18.1800,0.0000,29.0880,210.8880,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,CESPOL CON SISTEMA CLISK 207 URREA,4.0000,1040.0000,0.0000,665.6000,4825.6000,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO A 90° 3 SANITARIA""",9.0000,9.7000,0.0000,13.9680,101.2680,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TUBERIA PVC C. 40 3/4""",24.0000,13.0050,0.0000,49.9392,362.0592,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,PEGAMENTO PARA CPVC HIDRÁULICO SECADO RAPIDO BOTE 750 Ml,4.0000,178.2000,0.0000,114.0480,826.8480,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,PEGAMENTO 717 PARA PVC SANITARIA BOTE 750 mL,3.0000,209.0000,0.0000,100.3200,727.3200,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO A 90° 1 CPVC""",17.0000,5.5000,0.0000,14.9600,108.4600,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TAPON 1/2 CPVC""",17.0000,1.8300,0.0000,4.9776,36.0876,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"YEE 4-4""-2"" SANITARIA""",3.0000,25.3000,0.0000,12.1440,88.0440,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO A 90° 4 CON SALIDA TRASERA 2"" SANITARIA""",2.0000,36.3200,0.0000,11.6224,84.2624,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"YEE PVC 2-2""-2"" ",2.0000,8.2500,0.0000,2.6400,19.1400,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"COPLE DE 2"" PVC SANITARIA",4.0000,2.4200,0.0000,1.5488,11.2288,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TUBERIA PVC 4""",6.0000,33.8200,0.0000,32.4672,235.3872,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"REDUCCION  3/4 - 1/2"" CPVC",17.0000,1.1000,0.0000,2.9920,21.6920,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TEE 1 CPVC""",7.0000,7.2700,0.0000,8.1424,59.0324,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"COPLE CPVC 1 """,7.0000,3.0000,0.0000,3.3600,24.3600,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TUBERIA CPVC 3/4""",48.0000,20.8700,0.0000,160.2816,1162.0416,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO PVC C.40 A 90° 3/4""",12.0000,4.4000,0.0000,8.4480,61.2480,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,CONECTOR FLEXIBLE DE 1/2 X 7/8 DE PULGADA X 35 CM PLATA MODELO AS-E35 MCA COFLEX,11.0000,39.9000,0.0000,70.2240,509.1240,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TUBERIA CPVC 1 """,78.0000,31.7800,0.0000,396.6144,2875.4544,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TEE 4 SANITARIA""",2.0000,29.8300,0.0000,9.5456,69.2056,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"ADAPTADOR MACHO CON INSERTO DE COBRE DE 1/2Ø""",31.0000,33.0000,0.0000,163.6800,1186.6800,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO A 90° 1/2 CPVC""",64.0000,1.8800,0.0000,19.2512,139.5712,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TEE 3/4"" CPVC",13.0000,3.6400,0.0000,7.5712,54.8912,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO A 90° 3/4"" CPVC",12.0000,2.0000,0.0000,3.8400,27.8400,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"CODO A 45° 4 SANITARIA""",2.0000,6.9900,0.0000,2.2368,16.2168,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,913,"TUBERIA PVC 3""",6.0000,22.9140,0.0000,21.9974,159.4814,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TEE 1/2 CPVC """,20.0000,1.3500,0.0000,4.3200,31.3200,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TUBERIA CPVC 1/2""",69.0000,10.5900,0.0000,116.9136,847.6236,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914, ADAPTADOR CESPOL 2-1,4.0000,17.0700,0.0000,10.9248,79.2048,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"COPLE CPVC 3/4""",4.0000,1.6500,0.0000,1.0560,7.6560,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"REDUCCION 1 - 3/4"" CPVC""",6.0000,1.7600,0.0000,1.6896,12.2496,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"REDUCCION 4 - 2"" SANITARIA""",3.0000,9.3500,0.0000,4.4880,32.5380,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"COPLE DE 3"" SANITARIA",1.0000,4.0000,0.0000,0.6400,4.6400,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TUBERIA PVC 2""",42.0000,13.0100,0.0000,87.4272,633.8472,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"COPLE CPVC 1/2""",6.0000,1.5000,0.0000,1.4400,10.4400,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 90° 4 SANITARIA""",10.0000,18.1800,0.0000,29.0880,210.8880,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,CESPOL CON SISTEMA CLISK 207 URREA,4.0000,1040.0000,0.0000,665.6000,4825.6000,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 90° 3 SANITARIA""",9.0000,9.7000,0.0000,13.9680,101.2680,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TUBERIA PVC C. 40 3/4""",24.0000,13.0050,0.0000,49.9392,362.0592,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,PEGAMENTO 717 PARA PVC SANITARIA BOTE 750 mL,3.0000,209.0000,0.0000,100.3200,727.3200,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 90° 1 CPVC""",17.0000,5.5000,0.0000,14.9600,108.4600,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TAPON 1/2 CPVC""",17.0000,1.8300,0.0000,4.9776,36.0876,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"YEE PVC 2-2""-2"" ",2.0000,8.2500,0.0000,2.6400,19.1400,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"COPLE DE 2"" PVC SANITARIA",4.0000,2.4200,0.0000,1.5488,11.2288,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TUBERIA PVC 4""",6.0000,33.8200,0.0000,32.4672,235.3872,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"REDUCCION  3/4 - 1/2"" CPVC",17.0000,1.1000,0.0000,2.9920,21.6920,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TEE 1 CPVC""",7.0000,7.2700,0.0000,8.1424,59.0324,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"COPLE CPVC 1 """,7.0000,3.0000,0.0000,3.3600,24.3600,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"YEE 4-4""-2"" SANITARIA""",3.0000,25.3000,0.0000,12.1440,88.0440,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 90° 4 CON SALIDA TRASERA 2"" SANITARIA""",2.0000,36.3200,0.0000,11.6224,84.2624,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 90° 2 SANITARIA""",25.0000,5.6300,0.0000,22.5200,163.2700,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"BRIDA FLEXIBLE SANITARIO 4""",3.0000,106.0000,0.0000,50.8800,368.8800,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TEE 3/4"" CPVC",13.0000,3.6400,0.0000,7.5712,54.8912,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 90° 3/4"" CPVC",12.0000,2.0000,0.0000,3.8400,27.8400,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 45° 2 SANITARIA""",17.0000,26.0000,0.0000,70.7200,512.7200,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 45° 4 SANITARIA""",2.0000,6.9900,0.0000,2.2368,16.2168,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TUBERIA PVC 3""",6.0000,22.9140,0.0000,21.9974,159.4814,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,PEGAMENTO PARA CPVC HIDRÁULICO SECADO RAPIDO BOTE 750 Ml,4.0000,178.2000,0.0000,114.0480,826.8480,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TUBERIA CPVC 3/4""",48.0000,20.8700,0.0000,160.2816,1162.0416,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO PVC C.40 A 90° 3/4""",12.0000,4.4000,0.0000,8.4480,61.2480,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,CONECTOR FLEXIBLE DE 1/2 X 7/8 DE PULGADA X 35 CM PLATA MODELO AS-E35 MCA COFLEX,11.0000,39.9000,0.0000,70.2240,509.1240,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TUBERIA CPVC 1 """,78.0000,31.7800,0.0000,396.6144,2875.4544,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"TEE 4 SANITARIA""",2.0000,29.8300,0.0000,9.5456,69.2056,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"ADAPTADOR MACHO CON INSERTO DE COBRE DE 1/2Ø""",31.0000,33.0000,0.0000,163.6800,1186.6800,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-02,914,"CODO A 90° 1/2 CPVC""",64.0000,1.8800,0.0000,19.2512,139.5712,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-03,925,ADAPTADOR HEMBRA DE PVC 1/2 CED 40,1.0000,4.4000,0.0000,0.7040,5.1040,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-03,925,"VALVULA TUERCA UNIÓN 1-1/2"" PVC CED 40",3.0000,352.0000,0.0000,168.9600,1224.9600,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-03,925,"CODO A 90° 3/4"" CPVC",5.0000,2.0000,0.0000,1.6000,11.6000,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-03,925,"CODO A 90° 1 1/2 CEDULA 40""",16.0000,12.5000,0.0000,32.0000,232.0000,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-03,929,RENTA DE JUEGO DE ANDAMIOS DE 2 X 1.20,20.0000,262.5000,0.0000,840.0000,6090.0000,0.00,PROV1037,AM ANDAMIOS Y MAQUINARIA LIGERA
2024-10-04,932,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,210.0000,0.0000,33.6000,243.6000,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-04,932,MANÓMETRO,1.0000,162.7500,0.0000,26.0400,188.7900,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-04,932,"NIPLE LATON 1/4""NPTM X 1/4""NPTM",2.0000,15.0000,0.0000,4.8000,34.8000,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-04,932,"CONECTOR HEMBRA DE 1""CON INSERTO METÁLICO CPVC",2.0000,96.0000,0.0000,30.7200,222.7200,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-04,932,PEGAMENTO PARA CPVC HIDRÁULICO SECADO RAPIDO BOTE 750 Ml,2.0000,178.2000,0.0000,57.0240,413.4240,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-04,932,"REDUCCIÓN BUSHIN DE LATÓN 3/4""-1/2""",2.0000,25.0000,0.0000,8.0000,58.0000,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-04,932,"REDUCCION 1 - 1/2"" CPVC",2.0000,5.9400,0.0000,1.9008,13.7808,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-04,932,PRESOSTATO 30-50 PSI,1.0000,187.4300,0.0000,29.9888,217.4188,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-04,933,VARILLA #3,1989.1200,16.3690,0.0000,5209.5998,37769.5986,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,933,MALLA ELECTROSOLDADA 6-6/8.8,1.0000,2824.0000,0.0000,451.8400,3275.8400,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,933,ARMEX 15-15-4 3ML,1.0000,124.7100,0.0000,19.9536,144.6636,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,933,VARILLA #6,3352.5000,16.6275,0.0000,8918.9996,64662.7470,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,933,VARILLA #5,726.1800,16.7197,0.0000,1942.6368,14084.1166,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,933,VARILLA #4,23.8600,16.4652,0.0000,62.8576,455.7176,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,934,MALLA ELECTROSOLDADA 6-6/8.8,1.0000,2824.0000,0.0000,451.8400,3275.8400,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,934,VARILLA #6,3352.5000,16.6275,0.0000,8918.9996,64662.7470,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,934,VARILLA #5,726.1800,16.7197,0.0000,1942.6368,14084.1166,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,934,VARILLA #4,23.8600,16.4652,0.0000,62.8576,455.7176,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,934,VARILLA #3,1989.1200,16.3690,0.0000,5209.5998,37769.5986,0.00,"562949960662861",MATERIALES  SUMACASA
2024-10-04,935,ZUMBADOR 127V 1MOD NGO MATE BTJB4356V127Q QZGO,2.0000,116.7600,0.0000,37.3632,270.8832,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-10-04,935,TAPON CIEGO 1MOD BCO BTJW4950Q QZGO,10.0000,14.2100,0.0000,22.7360,164.8360,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-10-04,935,INTERRUPTOR 3VIAS 15A 127V 1MOD BCO BTJW4003Q QZGO,25.0000,64.1700,0.0000,256.6800,1860.9300,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-10-04,936,EXTRACTOR DE AIRE PARA BAÑOS MODELO 2304-INOX (ECO) MCA. ESTEVEZ,4.0000,992.6700,0.0000,635.3088,4605.9888,0.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-10-04,937,PLACA DE RESINA BCO 3MOD C/CHASIS BTJA4803JWQ QZGO,87.0000,53.2100,0.0000,740.6832,5369.9532,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-10-04,937,PLACA DE RESINA BCO 2MOD C/CHASIS BTJA4803M2JWQ  QZGO,10.0000,53.2100,0.0000,85.1360,617.2360,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-10-04,937,INTERRUPTOR 3VIAS 15A 127V 1MOD BCO BTJW4003Q QZGO,25.0000,64.1700,0.0000,256.6800,1860.9300,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-10-04,937,ZUMBADOR 127V 1MOD NGO MATE BTJB4356V127Q QZGO,2.0000,119.5800,0.0000,38.2656,277.4256,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
